kv_cache_dtype,dataset,dataset_index,example_id,reported_length,length_bucket,prompt_tokens,output_tokens,generation_time_seconds,output_tokens_per_second,total_tokens_per_second,finish_reason
auto,qasper_e,181,df0e67f7bb91aa694d93b8194180a520f9c50c487837b913,4271,4K-8K,5750,46,4.271647,10.7687,1356.8537,stop
auto,qasper_e,182,eaa9cb2729ae6690219e0a3f54041e34df9e19c78759177e,4101,4K-8K,5497,9,2.717089,3.3124,2026.4331,stop
auto,qasper_e,183,36d8252c0a3f8d8442608fa5590637232261ce4bd997f1bf,4770,4K-8K,6289,14,3.607196,3.8811,1747.3404,stop
auto,qasper_e,184,728a8d6d91b4288534192bbdbe9041b1ffdc632459bf6e74,4377,4K-8K,5783,13,3.114015,4.1747,1861.2629,stop
auto,qasper_e,185,07bb22a9997c0e4edc5ca39b00dd60ac559504db455d102e,4489,4K-8K,5818,17,3.29065,5.1662,1773.2058,stop
auto,qasper_e,186,57e90555e82551bb8d4b0dfaaf6b559927d8af2a86ab1b79,4592,4K-8K,6512,3,3.418104,0.8777,1906.0277,stop
auto,qasper_e,187,a544d669a876a444d055a5fe80546f75d4ed06781e63fccf,4457,4K-8K,5889,8,3.02302,2.6464,1950.698,stop
auto,qasper_e,188,87c99ae9a2cbedcbf1c0a24e950986342a800ef60c2178d9,4395,4K-8K,5752,24,3.477502,6.9015,1660.9624,stop
auto,qasper_e,189,928fadab56d65477308c48926750868d89a725d62a3f18c3,5063,4K-8K,6796,39,5.040498,7.7373,1356.0169,stop
auto,qasper_e,190,75db08d25c4d9494ee20a89c17197bff11c2c82a305c8103,4203,4K-8K,5730,18,3.246977,5.5436,1770.2618,stop
auto,qasper_e,191,33e41f426c44c3d562c859a0dbcf481f9c33513f96429887,4259,4K-8K,5748,16,3.188888,5.0174,1807.5264,stop
auto,qasper_e,192,c46903fbc4bcb0a45688ed9064c20cc2f5a3c8df9601dd36,4857,4K-8K,6652,16,4.053962,3.9468,1644.8105,stop
auto,qasper_e,193,d8fa56cc40d195ace5ae35d187db59d7480cf969938ad3db,5092,4K-8K,6839,55,5.658969,9.7191,1218.2432,stop
auto,qasper_e,194,5fcb91d715f88b68ea7d76d66f477b3bff753f3fdf2a8021,4232,4K-8K,5297,61,4.518956,13.4987,1185.6721,stop
auto,qasper_e,195,2deacdb9d24dda48db481398bf1ad7e9c8af77bf9c86da33,4515,4K-8K,5844,12,3.165232,3.7912,1850.1014,stop
auto,qasper_e,196,12a6debfea98c0d1f3e5198c3a2f87d528e81598e5bdf6b6,7251,8K-16K,10209,13,8.512017,1.5273,1200.8904,stop
auto,qasper_e,197,de58f99e665ae3407fb660c6f52c301e8a714ccdb4392bcf,4187,4K-8K,5729,18,3.24415,5.5484,1771.4966,stop
auto,qasper_e,198,ace74f4b09cc038961e26ddc52f16956f9ab03f4f72425d6,4071,4K-8K,5539,12,2.858927,4.1974,1941.6376,stop
auto,qasper_e,199,4c3b7745c2acb52f50e8b98d34a979d5927177c5fbe2952e,5869,8K-16K,8614,30,6.885755,4.3568,1255.3452,stop
auto,qasper_e,200,6bc78370c92181718d2f91cc1cdb36a8937d8f1de01618ba,8530,8K-16K,10593,44,10.325439,4.2613,1030.1741,stop
auto,qasper_e,201,35d0de0b850645999c71f6c821cb9165ee4eb6579385304d,8508,8K-16K,10592,23,9.487779,2.4242,1118.8076,stop
auto,qasper_e,202,0da153430cc4d3999a6c67e8299d79be643e6248512ca37a,10349,8K-16K,15762,18,19.551539,0.9206,807.0976,stop
auto,qasper_e,203,68007f3e72c0b4653fe82c25ec73a7ac88c718e3d97a0687,8506,8K-16K,10590,17,9.272739,1.8333,1143.8907,stop
auto,qasper_e,204,ea2a918a422d1b74fdb468c621328881c8993c8b3739112e,14468,16K-32K,20078,28,31.611042,0.8858,636.0436,stop
auto,qasper_e,205,1af3bf48e725d85d4a07cc397290bdd995f78051e050b29e,12950,16K-32K,17795,7,24.302216,0.288,732.5258,stop
auto,qasper_e,206,9716249ac2c47bfde0e1ddbc5a71a4b6ee889013b7793f35,13395,16K-32K,17818,84,27.258877,3.0816,656.7402,stop
auto,qasper_e,207,fa0442f1637151bf1064269a3c73a41367694b2fd56c8b77,8647,8K-16K,10919,11,9.58325,1.1478,1140.5317,stop
auto,qasper_e,208,6c05b9f61aecccccaf021d2b9e93cb1e5e8e0d8806d1c599,8196,8K-16K,11304,26,10.767511,2.4147,1052.2395,stop
auto,qasper_e,209,074b526f101518a8f5c810fed1e28f757dacb7805b161e22,14472,16K-32K,20080,25,31.475658,0.7943,638.7476,stop
auto,qasper_e,210,4781229e3a6f14f84c47c5ab928bd0c00d819a5a8f9a8c8a,14465,16K-32K,20078,14,31.072838,0.4506,646.6098,stop
auto,qasper_e,211,7298df1684edcba5ed943763da3920e06b63260de694add2,13401,16K-32K,17811,25,25.048514,0.9981,712.0582,stop
auto,qasper_e,212,21fc5caf7a80aa10b3d9e86ca96d466edb09ae8961c22c85,12952,16K-32K,17798,10,24.40491,0.4098,729.6892,stop
auto,qasper_e,213,91ae438b56ee829ae6d3033084af6b51b351a31de7fa09bc,8641,8K-16K,10925,21,9.957446,2.109,1099.2779,stop
auto,qasper_e,214,3af993fab29778e14e8eaaf0ef7fd8d183cc609625c478f9,14481,16K-32K,20080,30,31.651756,0.9478,635.3518,stop
auto,qasper_e,215,d9d43f911734fede4a6c255ce0bfe6eceb581795453d69f8,12970,16K-32K,17804,40,25.523692,1.5672,699.1151,stop
auto,qasper_e,216,c55c56e9840ed81032398930eb8fff1dc8b72c0b090f1736,8509,8K-16K,10593,12,9.104516,1.318,1164.8066,stop
auto,qasper_e,217,3a92f5b9ebedea5d5efd1f4af956b59b4e0ae6ee33db136f,8555,8K-16K,10604,48,10.425547,4.6041,1021.721,stop
auto,qasper_e,218,c3925faf84892de7224e37e3990407cfe488855ff7f5ce11,13391,16K-32K,17813,30,25.242739,1.1885,706.8567,stop
auto,qasper_e,219,dbbebb60940e1e260cbdc6f1443c079ae72f8e45ebcf85d6,8643,8K-16K,10925,15,9.737803,1.5404,1123.4567,stop
auto,qasper_e,220,537b4887d10740fbd33a2032a3cbcb8f36690242b963c597,14469,16K-32K,20081,61,32.801378,1.8597,614.0596,stop
auto,qasper_e,221,1bb7cd04a893fe2a5497bdf7d0dcb064da2ef56144b44bdd,14722,16K-32K,21924,59,38.476292,1.5334,571.3388,stop
auto,qasper_e,222,15adfca5ac1b7871589c9976c10ed76467b34af054d1b18e,14471,16K-32K,20085,31,31.698609,0.978,634.602,stop
auto,qasper_e,223,6fd8cd7777d0b6f36ccdfc044d9b5056e519fd11feb2a750,14660,16K-32K,21927,42,37.858295,1.1094,580.2956,stop
